Order ID,Ship Date,Units Sold,Unit Price,Total Cost
983207547,7/25/2010,1817,81.73,102969.39
735445678,7/22/2011,3574,47.45,113617.46
643648469,8/5/2016,8740,651.21,4588150.4
648489749,6/11/2014,1382,47.45,43933.78
310955846,2/10/2010,7600,81.73,430692.0
162345588,7/29/2013,522,255.28,83217.24
354270303,11/27/2012,5310,154.06,482838.3
208653819,4/15/2016,4157,255.28,662708.94
467732465,7/22/2010,1285,255.28,204854.7
144055068,2/8/2017,7951,421.89,2899650.19
570482957,6/3/2013,7439,154.06,676428.27
450189960,12/11/2011,68,668.27,34172.72
806662404,12/7/2010,8186,205.7,958662.46
933699119,11/24/2013,1173,81.73,66473.91
645411431,6/12/2017,440,81.73,24934.8
726223170,7/31/2015,4429,255.28,706071.18
680870664,10/31/2010,3615,205.7,423352.65
984402740,12/18/2010,5501,421.89,2006159.69
832180726,9/22/2016,9625,651.21,5052740.0
389878451,7/7/2011,2553,9.33,17666.76
343482244,2/18/2017,2884,437.2,759443.72
549290931,1/20/2015,6248,651.21,3279950.08
483915841,9/16/2010,306,47.45,9727.74
594280803,1/21/2014,9751,668.27,4900267.54
947622144,9/24/2013,1305,81.73,73954.35
781488692,5/3/2010,8725,668.27,4384661.5
753741776,7/28/2013,7796,154.06,708890.28
692555224,2/1/2015,1336,421.89,487225.84
946415364,1/30/2015,4193,81.73,237617.31
134121024,4/8/2011,8246,154.06,749808.78
994783532,3/12/2017,7408,47.45,235500.32
937826716,10/11/2013,2621,47.45,83321.59
592986905,3/13/2013,6858,651.21,3600175.68
660312926,1/5/2017,123,109.28,4408.32
560166108,3/5/2013,4454,47.45,141592.66
683220279,1/6/2017,8918,205.7,1044386.98
140461766,7/20/2014,4613,437.2,1214741.29
813189399,11/22/2011,9669,255.28,1541431.98
603014504,2/11/2016,4247,421.89,1548838.43
181860911,7/15/2016,5540,154.06,503752.2
741964948,2/26/2011,2771,205.7,324511.81
845875442,3/17/2010,2195,421.89,800494.55
476453721,8/10/2017,2099,152.58,204526.56
586873614,8/29/2011,7799,152.58,759934.56
850621449,5/2/2017,6644,421.89,2423000.36
111496055,6/4/2011,3015,9.33,20863.8
433608758,12/21/2016,3322,154.06,302069.46
351383388,10/30/2016,1008,109.28,36126.72
719556272,4/1/2017,1546,421.89,563810.74
663176238,7/26/2014,7441,668.27,3739400.14
727604615,7/7/2013,3229,255.28,514767.18
628515231,2/1/2016,479,154.06,43555.47
601894414,3/19/2010,2787,651.21,1463063.52
954040992,8/27/2011,785,152.58,76490.4
711566293,12/26/2013,7133,437.2,1878332.89
771394145,4/22/2016,1524,47.45,48447.96
750760877,9/7/2010,5682,154.06,516664.26
337215316,11/11/2016,8360,255.28,1332751.2
638618791,5/25/2010,347,255.28,55318.74
133145129,10/19/2016,9457,421.89,3448873.33
519280660,4/6/2010,5542,668.27,2785076.68
865824210,5/14/2014,5479,651.21,2876255.84
761887109,10/14/2016,8181,109.28,293207.04
766893184,1/10/2017,9590,421.89,3497377.1
160578763,10/30/2015,7679,651.21,4031167.84
992992675,3/9/2011,7454,154.06,677792.22
434496247,8/10/2017,5950,668.27,2990113.0
225763309,1/6/2016,7235,205.7,847290.85
827780187,7/22/2011,7407,255.28,1180823.94
971845710,3/15/2014,9597,152.58,935131.68
809571206,1/11/2012,8965,47.45,284997.35
562880504,3/19/2013,7704,651.21,4044291.84
974009931,1/13/2012,38,421.89,13858.22
155508315,11/17/2014,7221,9.33,49969.32
340236985,5/13/2014,2540,668.27,1276451.6
231369769,5/16/2015,6311,109.28,226186.24
852392995,4/19/2016,884,437.2,232783.72
597105491,10/20/2012,5639,152.58,549464.16
179618585,8/20/2016,1986,9.33,13743.12
384356105,5/14/2014,8368,9.33,57906.56
716054379,3/26/2016,5258,9.33,36385.36
749762237,8/2/2014,162,668.27,81411.48
580841004,4/22/2010,2616,47.45,83162.64
374964511,12/9/2016,9186,9.33,63567.12
818119084,2/21/2011,8472,47.45,269324.88
866603553,2/7/2012,6104,205.7,714839.44
897029244,7/16/2017,9742,668.27,4895744.68
456319987,11/1/2014,4080,47.45,129703.2
511712110,5/7/2015,5839,651.21,3065241.44
300754439,2/6/2012,8777,9.33,60736.84
481308305,10/16/2014,8678,255.28,1383446.76
881547534,12/9/2014,8360,651.21,4388665.6
949958455,1/4/2013,2672,255.28,425970.24
205339896,11/20/2013,3493,651.21,1833685.28
486803185,7/8/2016,4735,47.45,150525.65
103772151,7/22/2016,7340,255.28,1170142.8
585983121,1/9/2011,4282,152.58,417238.08
833484923,12/1/2016,5566,109.28,199485.44
266638886,6/19/2014,3227,668.27,1621696.58
176118838,4/17/2011,6333,47.45,201326.07
572911107,4/7/2016,5983,437.2,1575503.39
638314521,10/15/2012,306,421.89,111595.14
973940408,7/5/2015,9465,81.73,536381.55
451712596,9/28/2013,650,154.06,59104.5
263867413,11/28/2012,3086,437.2,812636.38
772953689,12/19/2015,3028,47.45,96260.12
161832749,5/25/2011,8762,152.58,853769.28
283678424,7/3/2015,5604,421.89,2043722.76
811977040,5/28/2015,905,437.2,238313.65
590527427,6/19/2010,9043,437.2,2381293.19
783440911,6/9/2016,6430,81.73,364388.1
825141322,11/22/2015,6509,81.73,368865.03
670364987,5/9/2015,4752,9.33,32883.84
344160735,11/20/2010,3664,421.89,1336224.16
391889894,10/20/2014,7783,205.7,911467.13
529226291,3/20/2014,8675,47.45,275778.25
992156255,1/25/2012,9939,668.27,4994745.06
286978614,5/28/2016,2204,205.7,258110.44
140304696,7/8/2013,8132,81.73,460840.44
549058330,5/11/2017,7416,668.27,3726836.64
230475842,6/8/2012,1778,109.28,63723.52
672106063,3/10/2011,9975,9.33,69027.0
281810319,10/1/2011,2791,9.33,19313.72
237762439,12/4/2016,8044,255.28,1282374.48
438448750,11/26/2015,5583,81.73,316388.61
852668082,5/27/2017,2289,205.7,268064.79
169531762,5/22/2016,7071,154.06,642966.03
748463618,5/14/2012,5872,9.33,40634.24
969199979,12/7/2013,6666,421.89,2431023.54
181789672,5/13/2011,4459,47.45,141751.61
956594026,6/17/2011,6285,255.28,1001954.7
534286868,7/25/2010,6212,421.89,2265454.28
275854527,7/19/2013,340,81.73,19267.8
712595832,3/28/2015,1797,47.45,57126.63
196122109,7/23/2011,5745,81.73,325569.15
748357188,7/20/2010,4377,255.28,697781.34
411537396,12/3/2013,1916,437.2,504540.28
898211562,3/12/2013,9616,9.33,66542.72
841241014,12/31/2015,765,9.33,5293.8
743799579,12/2/2011,5679,255.28,905346.18
729373586,7/5/2014,6707,651.21,3520906.72
991761863,12/24/2011,3229,9.33,22344.68
445075738,3/27/2016,6656,437.2,1752724.48
773739039,9/13/2013,5431,109.28,194647.04
582488095,6/23/2014,26,81.73,1473.42
346371734,1/17/2011,7948,205.7,930790.28
160751283,11/13/2011,8732,81.73,494842.44
191300570,5/6/2015,8945,651.21,4695767.2
224005925,2/18/2013,7186,152.58,700203.84
115166175,2/17/2017,9085,47.45,288812.15
241392648,3/16/2017,2304,668.27,1157852.16
149609172,3/2/2016,1533,9.33,10608.36
807052075,5/16/2017,3498,651.21,1836310.08
551270186,4/9/2014,1953,255.28,311347.26
940124833,6/3/2016,2685,109.28,96230.4
901789844,5/5/2015,8509,421.89,3103147.21
784751546,5/11/2011,4276,421.89,1559414.44
107808768,3/14/2017,1865,81.73,105689.55
710072839,4/3/2016,5187,255.28,826911.54
900967586,3/3/2012,5185,9.33,35880.2
410229337,12/22/2016,4832,651.21,2536606.72
837906920,5/16/2017,4133,47.45,131388.07
704361665,3/1/2016,5124,668.27,2575014.96
400267398,7/20/2013,6873,152.58,669705.12
836610448,12/19/2010,478,154.06,43464.54
294689643,2/7/2014,4069,205.7,476520.59
276116311,4/26/2015,7807,47.45,248184.53
552814280,5/10/2011,8885,421.89,3240270.65
517019879,1/28/2015,6526,651.21,3425888.96
531281936,6/3/2014,6986,421.89,2547724.34
578461778,1/9/2013,8550,47.45,271804.5
711733233,3/9/2012,6535,154.06,594227.55
604582631,9/30/2013,8291,255.28,1321751.22
900808799,6/28/2017,8196,437.2,2158252.68
964523065,4/24/2016,2664,255.28,424694.88
230149257,5/13/2015,5134,668.27,2580040.36
452423703,9/24/2013,1082,437.2,284923.06
756395232,3/13/2015,3013,421.89,1098810.97
787425172,8/22/2016,5462,154.06,496659.66
261187350,10/3/2012,9996,109.28,358256.64
313668096,5/4/2014,215,437.2,56615.95
351166236,2/21/2014,6748,421.89,2460928.12
300293099,6/18/2013,2256,437.2,594072.48
157972514,4/4/2011,6432,668.27,3232337.28
441440808,11/17/2014,1000,154.06,90930.0
838246810,8/21/2013,4714,81.73,267142.38
656251847,8/29/2013,8360,668.27,4201234.4
173629748,6/19/2017,9756,668.27,4902780.24
188866841,5/20/2014,8750,109.28,313600.0
670761954,4/11/2013,2223,47.45,70669.17
308426415,4/6/2016,9085,205.7,1063944.35
561284053,10/31/2015,5279,205.7,618223.69
709071195,8/2/2012,8778,668.27,4411296.12
101836669,12/14/2011,4588,668.27,2305653.52
409941804,6/8/2013,9744,81.73,552192.48
674060428,12/17/2012,8315,205.7,973769.65
455178868,12/15/2015,6397,651.21,3358169.12
284595954,10/29/2016,7122,437.2,1875436.26
313923013,8/23/2011,5650,421.89,2060498.5
765083873,1/5/2016,4175,109.28,149632.0
580314862,5/12/2016,6918,255.28,1102867.56
572164809,1/25/2012,5137,421.89,1873412.53
273495042,5/1/2010,2115,47.45,67235.85
187479388,4/24/2016,8172,421.89,2980246.68
437604176,4/7/2013,5655,152.58,551023.2
317668235,11/7/2011,3945,47.45,125411.55
541782891,5/21/2016,4452,437.2,1172345.16
994371974,6/12/2013,5619,651.21,2949750.24
280171811,4/7/2013,7920,205.7,927511.2
674231231,6/28/2015,8859,668.27,4452001.86
471911561,12/24/2013,7973,651.21,4185506.08
738886630,2/28/2014,1828,152.58,178120.32
361142766,9/5/2015,9025,47.45,286904.75
994978797,1/2/2015,5192,47.45,165053.68
317006051,6/5/2017,7990,47.45,254002.1
574148356,5/4/2010,2112,152.58,205793.28
933642041,5/19/2012,4282,81.73,242660.94
633035933,12/31/2016,8255,255.28,1316012.1
330191361,11/23/2010,9816,152.58,956471.04
753282153,2/26/2016,1784,109.28,63938.56
450794637,2/11/2010,9006,9.33,62321.52
741527640,3/18/2013,3362,205.7,393723.82
764592492,7/19/2016,8764,651.21,4600749.44
629413020,12/1/2015,6154,109.28,220559.36
965725553,10/8/2015,8506,9.33,58861.52
673578917,8/31/2010,5825,154.06,529667.25
973334443,9/15/2010,146,152.58,14226.24
455665957,5/13/2016,538,255.28,85767.96
931559789,7/5/2013,8098,109.28,290232.32
682314765,12/20/2015,956,47.45,30391.24
309542214,9/5/2015,9275,651.21,4869004.0
485165965,12/14/2016,245,152.58,23872.8
601422345,3/20/2010,3092,47.45,98294.68
120860183,6/5/2013,4069,9.33,28157.48
826340806,5/7/2015,1462,9.33,10117.04
971038043,11/8/2016,590,651.21,309726.4
228438222,10/12/2012,8801,255.28,1403055.42
142340171,7/1/2017,475,651.21,249356.0
976855218,8/8/2016,2022,668.27,1016135.88
366407191,5/21/2015,6885,255.28,1097606.7
965732419,10/19/2012,538,9.33,3722.96
999879729,5/6/2012,5486,668.27,2756934.44
114210450,4/28/2011,6265,152.58,610461.6
724398410,11/7/2011,4442,668.27,2232282.68
366429936,2/27/2017,3616,47.45,114952.64
246603858,4/15/2012,4417,437.2,1163128.61
291531503,10/26/2013,9505,47.45,302163.95
498136699,4/11/2013,8574,152.58,835450.56
483655774,8/5/2017,3346,205.7,391850.06
835637557,8/21/2016,2578,437.2,678864.74
861943376,12/24/2015,7054,9.33,48813.68
840747058,12/26/2010,4593,81.73,260285.31
670534932,6/1/2013,5042,205.7,590468.62
320105826,2/19/2017,5282,255.28,842056.44
278571069,10/30/2016,4225,255.28,673549.5
205354487,2/20/2012,7811,437.2,2056870.63
280192410,8/28/2011,4016,205.7,470313.76
753133666,2/4/2013,7843,668.27,3941421.22
594539582,10/29/2015,6329,154.06,575495.97
645083987,1/19/2016,3542,152.58,345132.48
465753209,3/14/2011,5579,154.06,507298.47
587846076,5/24/2011,5572,81.73,315765.24
262973916,2/20/2012,8680,81.73,491895.6
613060557,4/25/2014,7097,109.28,254356.48
580342328,10/14/2011,5046,205.7,590937.06
977368056,3/18/2011,3782,152.58,368518.08
436999070,10/15/2012,6591,152.58,642227.04
362409198,9/7/2013,3790,437.2,998020.7
877084767,6/9/2012,7728,421.89,2818324.32
374824607,12/28/2011,7785,109.28,279014.4
469740045,12/14/2016,5373,651.21,2820610.08
146254909,9/29/2013,8932,154.06,812186.76
709105527,5/1/2012,8938,109.28,320337.92
833340728,11/29/2012,2895,651.21,1519759.2
614321839,7/5/2016,339,421.89,123629.91
217722690,7/13/2013,7837,154.06,712618.41
329529607,1/23/2011,3988,437.2,1050160.04
806041419,6/5/2013,4423,437.2,1164708.59
223869454,6/27/2010,6801,9.33,47062.92
829937541,6/30/2012,5816,81.73,329592.72
891482007,5/16/2015,8191,47.45,260391.89
546051681,7/25/2012,7682,437.2,2022901.06
451507890,6/28/2013,73,255.28,11637.66
436024463,5/19/2017,8183,437.2,2154829.39
848087728,12/30/2016,6860,437.2,1806443.8
306496512,5/6/2017,7984,668.27,4012279.36
650362145,4/2/2017,5466,47.45,173764.14
189108455,6/30/2012,249,651.21,130715.04
452471768,2/10/2015,5306,9.33,36717.52
340500915,12/11/2011,642,152.58,62556.48
173557221,5/16/2013,8293,437.2,2183795.69
342314517,1/6/2012,7327,651.21,3846381.92
857759130,9/28/2016,8843,154.06,804093.99
901189887,9/3/2010,969,255.28,154477.98
174218118,6/13/2016,3867,205.7,452864.37
248767650,7/13/2015,4731,651.21,2483585.76
517074811,5/7/2013,2782,81.73,157655.94
441688430,12/26/2012,4277,9.33,29596.84
905469834,5/15/2010,7500,109.28,268800.0
161592853,7/3/2014,7771,668.27,3905238.34
583543813,2/2/2012,2437,9.33,16864.04
115121543,6/25/2010,5878,152.58,572752.32
820437371,6/11/2017,4505,421.89,1642928.45
333915126,12/17/2015,1761,651.21,924454.56
410291135,2/22/2012,3119,81.73,176753.73
174614226,8/13/2017,1085,255.28,172970.7
172245728,2/14/2014,194,651.21,101842.24
118859469,7/1/2011,2013,152.58,196146.72
250441777,10/25/2012,142,109.28,5089.28
873291480,11/6/2010,5210,255.28,830578.2
114019906,9/24/2014,9879,47.45,314053.41
669550883,9/16/2015,3840,437.2,1011187.2
357120740,4/14/2013,8818,255.28,1405765.56
664278304,6/24/2012,3567,47.45,113394.93
898884904,2/20/2011,8873,205.7,1039117.03
439114367,6/26/2012,2554,81.73,144735.18
983453023,12/31/2012,4459,81.73,252691.53
700699698,12/23/2013,1467,437.2,386305.11
979965722,3/27/2010,2489,205.7,291486.79
580674922,7/26/2016,3468,651.21,1820561.28
582563626,2/19/2011,2378,668.27,1195040.12
335680663,8/25/2014,4223,152.58,411489.12
610387361,1/20/2011,6039,154.06,549126.27
447357547,12/22/2011,1894,109.28,67880.96
307577550,7/27/2014,7887,81.73,446956.29
722346198,12/11/2013,7147,437.2,1882019.51
943274819,3/8/2013,4836,152.58,471219.84
292287242,1/11/2013,3145,47.45,99979.55
411619794,3/10/2015,6299,154.06,572768.07
313821303,1/17/2011,5552,651.21,2914577.92
431753098,10/19/2015,4191,47.45,133231.89
368589007,8/10/2011,2533,255.28,403810.86
247815358,1/8/2012,2926,154.06,266061.18
263230979,9/8/2012,4751,109.28,170275.84
228947198,7/1/2010,9418,152.58,917689.92
929387843,6/15/2014,5371,154.06,488385.03
969289243,2/2/2012,3082,668.27,1548828.28
823700225,11/21/2010,56,651.21,29397.76
587982118,11/17/2011,5830,109.28,208947.2
427808749,4/24/2013,6971,205.7,816373.81
129166448,7/28/2014,2077,668.27,1043775.58
448354041,4/5/2012,6779,81.73,384165.93
861982858,9/4/2011,8738,152.58,851430.72
916976726,3/16/2015,2645,421.89,964605.05
680571973,5/5/2011,5225,651.21,2742916.0
290317428,4/2/2016,233,421.89,84972.77
404074418,6/30/2016,3455,651.21,1813736.8
850016772,8/3/2011,7707,152.58,750970.08
176630818,9/19/2016,7839,154.06,712800.27
602715384,6/18/2014,5731,421.89,2090038.39
367381799,10/17/2010,5293,81.73,299954.31
480053889,1/22/2017,7469,9.33,51685.48
670467984,11/13/2014,5231,651.21,2746065.76
738672912,10/10/2013,8584,81.73,486455.28
105030000,6/13/2016,9566,109.28,342845.44
960213077,10/16/2015,7242,47.45,230223.18
615208470,9/4/2012,2713,205.7,317719.43
951315009,7/3/2013,4106,437.2,1081232.98
770144021,1/21/2010,1585,47.45,50387.15
743619334,7/9/2014,2341,437.2,616455.53
263977277,1/10/2017,5597,651.21,2938201.12
593766677,12/16/2012,7609,154.06,691886.37
815848863,8/27/2013,6663,651.21,3497808.48
983397662,7/25/2012,8076,205.7,945780.36
769899404,12/13/2011,9197,668.27,4621860.38
819152915,4/24/2011,4406,651.21,2312973.76
495269525,4/6/2011,113,421.89,41209.97
132673060,10/22/2016,9762,205.7,1143227.82
586099851,1/14/2012,8825,205.7,1033495.75
980598723,9/24/2015,9808,81.73,555819.36
961531007,5/4/2017,7247,9.33,50149.24
244570529,7/21/2011,2709,437.2,713360.97
865703618,6/17/2016,9793,152.58,954229.92
431229102,7/13/2017,9129,255.28,1455345.18
667758309,3/11/2016,3378,205.7,395597.58
672215068,12/24/2010,2232,668.27,1121669.28
961835706,2/8/2017,7414,437.2,1952328.62
324169051,4/21/2016,7681,47.45,244178.99
767076432,6/3/2014,3817,255.28,608506.14
768731677,7/18/2014,3641,152.58,354779.04
227621114,12/31/2012,7001,154.06,636600.93
912543570,3/25/2011,776,81.73,43975.92
612610375,8/18/2011,3878,651.21,2035794.88
787245357,11/1/2013,2250,152.58,219240.0
716184842,3/2/2011,3865,421.89,1409526.85
649477660,10/3/2016,3727,437.2,981430.91
457485139,5/29/2014,8874,651.21,4658495.04
980881106,11/21/2015,3372,47.45,107195.88
880651891,12/2/2010,3319,47.45,105511.01
688096320,11/29/2016,1847,255.28,294448.74
554825723,8/24/2014,4116,154.06,374267.88
702763926,4/17/2012,2318,9.33,16040.56
974147260,6/8/2011,677,109.28,24263.68
381524550,2/25/2011,448,437.2,117971.84
257757127,7/6/2011,4917,9.33,34025.64
206018817,7/8/2017,4401,255.28,701607.42
349795949,2/26/2012,1249,154.06,113571.57
882887351,12/6/2013,4842,47.45,153927.18
719404351,1/10/2012,6589,651.21,3458961.44
643770778,7/31/2015,4934,81.73,279609.78
160722959,4/5/2012,350,109.28,12544.0
645309722,11/6/2016,342,421.89,124723.98
392892396,5/14/2015,4446,437.2,1170765.18
469144809,8/24/2013,9229,205.7,1080808.19
660053288,12/2/2010,3291,154.06,299250.63
821916663,8/26/2011,2260,437.2,595125.8
431346261,4/9/2013,3799,81.73,215289.33
835265910,10/1/2010,2599,668.27,1306101.46
300911939,4/19/2015,5384,437.2,1417768.72
765833175,10/12/2012,5910,205.7,692120.1
187890946,6/26/2012,9961,255.28,1587982.62
195259082,10/11/2013,356,668.27,178904.24
236423909,12/28/2016,1943,81.73,110109.81
730184257,12/28/2011,6603,421.89,2408048.07
815651452,6/17/2012,8245,421.89,3006869.05
602249324,8/10/2014,7813,9.33,54065.96
719714200,3/6/2015,8280,152.58,806803.2
968094909,1/7/2016,9652,81.73,546978.84
767752778,7/3/2012,3963,651.21,2080416.48
509361636,5/28/2012,282,668.27,141716.28
203907811,9/26/2016,9707,255.28,1547489.94
832690131,9/29/2016,369,81.73,20911.23
297319924,10/18/2011,2428,255.28,387071.76
169721019,12/3/2013,3076,205.7,360230.36
742129743,7/19/2013,1537,651.21,806863.52
577094924,5/4/2013,4067,109.28,145761.28
557477891,3/19/2017,8951,154.06,813914.43
736452472,3/7/2011,1507,109.28,54010.88
787504994,5/12/2012,9083,9.33,62854.36
454434287,10/31/2012,6059,9.33,41928.28
901351678,12/4/2012,8846,668.27,4445468.84
662680995,10/10/2010,888,47.45,28229.52
593158566,6/25/2012,7656,109.28,274391.04
717833220,4/3/2014,1657,154.06,150671.01
682066285,7/13/2013,7426,154.06,675246.18
201531589,1/9/2012,6530,109.28,234035.2
412215459,1/31/2013,2569,205.7,300855.59
720416724,3/12/2017,6173,437.2,1625536.09
152746713,5/8/2010,2,651.21,1049.92
506129252,5/18/2014,3748,651.21,1967550.08
497800672,10/6/2013,9136,421.89,3331807.84
715309798,2/10/2013,4920,205.7,576181.2
466517961,9/7/2010,1886,9.33,13051.12
929598987,1/3/2017,7853,9.33,54342.76
203039205,5/29/2013,2667,9.33,18455.64
955637443,8/9/2016,3210,437.2,845289.3
976505029,7/27/2013,8393,47.45,266813.47
825065791,8/28/2011,4157,421.89,1516016.33
681056058,8/11/2011,8477,421.89,3091477.13
794524657,9/13/2011,6357,109.28,227834.88
135832917,9/27/2010,4834,109.28,173250.56
445654666,10/11/2012,7974,9.33,55180.08
384976232,4/3/2015,1877,651.21,985349.92
485096442,11/9/2012,9672,255.28,1541910.24
897626626,8/27/2016,6521,47.45,207302.59
944490611,12/22/2011,4615,109.28,165401.6
467924726,10/20/2015,8179,651.21,4293647.84
280477797,10/24/2011,8468,205.7,991687.48
815011155,6/26/2015,8767,668.27,4405768.18
774698626,4/7/2016,9394,9.33,65006.48
283026540,9/13/2012,2697,421.89,983568.93
433793723,8/4/2015,8057,154.06,732623.01
141111505,2/8/2014,6885,9.33,47644.2
189403712,4/3/2017,7622,255.28,1215099.24
983406674,11/3/2012,743,255.28,118449.06
298169219,8/26/2015,3753,152.58,365692.32
929052674,9/12/2011,6187,109.28,221742.08
341730868,5/24/2014,4613,437.2,1214741.29
122190129,5/23/2015,7629,437.2,2008944.57
126729285,6/13/2011,867,47.45,27561.93
731959664,4/13/2015,1985,421.89,723909.65
584805095,4/14/2014,5678,255.28,905186.76
652501904,3/25/2012,8668,205.7,1015109.48
172598922,4/18/2017,4711,152.58,459039.84
702957475,6/16/2016,9593,109.28,343813.12
271751391,7/9/2016,6130,668.27,3080570.2
127467000,2/7/2010,9173,205.7,1074250.03
688903129,7/2/2017,600,668.27,301524.0
195171105,9/4/2014,4322,81.73,244927.74
555694758,7/24/2012,1283,421.89,467897.27
600210416,11/23/2015,4455,651.21,2338696.8
128766906,3/28/2011,3844,668.27,1931763.76
361725556,7/18/2016,1485,154.06,135031.05
789760196,1/2/2017,6447,81.73,365351.49
523857152,10/9/2013,9827,437.2,2587743.91
545315253,10/28/2012,9756,437.2,2569047.48
555745828,12/10/2013,6395,437.2,1683995.35
327072703,11/16/2013,6936,437.2,1826456.88
151532208,8/15/2010,603,668.27,303031.62
391673171,4/11/2014,3650,9.33,25258.0
130356919,10/1/2013,4364,154.06,396818.52
320757281,3/15/2010,8062,81.73,456873.54
636360585,3/8/2013,2093,205.7,245111.23
820965659,8/18/2014,837,437.2,220407.21
238683831,4/14/2015,705,205.7,82562.55
123938930,8/2/2012,5138,47.45,163337.02
431467282,5/4/2013,9612,81.73,544712.04
286317718,4/30/2013,6630,9.33,45879.6
233851563,2/21/2010,729,421.89,265859.01
889742648,1/16/2013,3476,651.21,1824760.96
689977300,4/5/2010,8471,421.89,3089288.99
840854346,4/8/2017,6342,421.89,2312863.98
368985116,10/11/2012,9750,47.45,309952.5
171293437,8/12/2010,8389,154.06,762811.77
765015637,11/1/2010,3982,255.28,634810.44
937700545,4/30/2010,5284,154.06,480474.12
897209489,12/7/2014,3081,81.73,174600.27
921716296,4/25/2012,5189,47.45,164958.31
909707295,5/15/2014,1459,154.06,132666.87
829981315,10/26/2014,8770,47.45,278798.3
271649682,12/4/2015,6032,81.73,341833.44
694136226,6/18/2017,9189,9.33,63587.88
477177274,8/9/2012,6214,81.73,352147.38
770821654,8/19/2014,2112,651.21,1108715.52
545430696,12/2/2014,3918,9.33,27112.56
641678225,8/27/2017,5701,109.28,204323.84
620550572,6/5/2012,3559,437.2,937191.47
113346564,10/14/2016,622,437.2,163791.26
171677529,7/5/2011,2051,109.28,73507.84
117467296,3/15/2012,38,651.21,19948.48
692952191,1/4/2013,8807,437.2,2319147.31
910681045,1/8/2013,9613,437.2,2531391.29
303515183,4/18/2012,5742,154.06,522120.06
274628436,7/26/2015,7512,668.27,3775080.48
947507131,10/20/2013,7271,47.45,231145.09
715950095,2/1/2010,4398,47.45,139812.42
294068658,8/6/2016,306,9.33,2117.52
466286647,11/28/2011,3436,81.73,194718.12
737340390,11/1/2013,4262,421.89,1554308.78
682278716,1/1/2015,289,651.21,151713.44
396462953,2/26/2016,1053,81.73,59673.51
945566928,7/20/2015,3121,421.89,1138197.49
315576970,9/14/2012,5093,437.2,1341139.69
162791907,10/19/2011,2598,47.45,82590.42
863823068,4/9/2010,3297,668.27,1656874.38
165594279,12/8/2010,1882,421.89,686346.58
835341870,2/24/2017,5077,437.2,1336926.41
310614669,10/15/2014,6638,109.28,237905.92
149274003,5/29/2013,2350,668.27,1180969.0
179493701,2/7/2012,5030,47.45,159903.7
749760091,3/15/2011,9527,109.28,341447.68
478872001,12/29/2015,7721,255.28,1230881.82
305940759,4/23/2017,3524,47.45,112027.96
340390193,1/26/2011,7877,47.45,250409.83
311956632,1/10/2017,3755,437.2,988804.15
920688903,6/12/2014,1161,255.28,185086.62
686948335,7/26/2013,2133,421.89,777883.77
901408755,8/1/2014,5737,668.27,2883071.98
675056493,3/23/2011,3072,421.89,1120327.68
989190375,1/10/2017,2269,47.45,72131.51
645421731,8/22/2016,3488,668.27,1752859.52
315674388,5/20/2014,3921,421.89,1429949.49
292184674,7/16/2015,2793,205.7,327088.23
937501418,8/16/2015,6358,255.28,1013592.36
434485948,11/3/2010,2902,81.73,164456.34
636312091,3/18/2017,7743,81.73,438795.81
316466176,6/2/2014,8229,255.28,1311867.18
118747031,2/10/2017,8740,154.06,794728.2
307265985,5/4/2010,5688,668.27,2858447.52
316446864,12/13/2014,2514,205.7,294414.54
101025998,8/11/2014,4693,668.27,2358420.22
586052215,12/16/2012,4729,154.06,430007.97
516886842,9/25/2014,7158,47.45,227552.82
509203708,6/24/2014,3548,154.06,322619.64
798989140,6/4/2015,7497,437.2,1974185.01
792541968,3/8/2010,9635,205.7,1128354.85
416473519,6/23/2015,2624,668.27,1318664.96
567707622,12/22/2014,6156,651.21,3231653.76
863480603,1/12/2016,1954,668.27,981963.16
991341292,9/2/2015,8773,47.45,278893.67
259151017,1/9/2012,7400,205.7,866614.0
745083606,9/30/2015,5651,668.27,2839853.54
547625386,9/29/2015,3376,81.73,191317.92
535575187,6/13/2013,7454,47.45,236962.66
298044335,2/13/2011,6797,421.89,2478797.93
394456660,2/9/2016,7346,9.33,50834.32
104548490,1/5/2014,7076,255.28,1128055.92
578368651,7/17/2010,991,154.06,90111.63
786278474,3/19/2012,6128,47.45,194809.12
668951785,5/15/2015,6554,651.21,3440587.84
687374913,2/26/2010,8367,205.7,979859.37
472846686,9/10/2013,4697,421.89,1712948.93
176978433,5/5/2014,706,109.28,25303.04
921693980,11/4/2012,8586,154.06,780724.98
749229657,10/8/2010,2560,437.2,674124.8
472134292,8/25/2014,3884,421.89,1416455.96
523269212,2/4/2017,5843,437.2,1538637.19
505808246,4/12/2015,8755,9.33,60584.6
543237721,4/25/2015,4969,651.21,2608526.24
829356467,9/16/2012,3864,668.27,1941814.56
278275811,12/7/2011,6851,651.21,3596500.96
574419581,7/19/2014,2374,651.21,1246255.04
322524106,5/20/2015,905,205.7,105984.55
897638213,10/8/2014,9950,205.7,1165244.5
595123231,6/13/2013,9044,81.73,512523.48
480652987,4/5/2017,4755,255.28,758042.1
340213811,7/26/2010,5682,651.21,2982822.72
930104529,7/24/2012,7454,205.7,872937.94
826936471,3/30/2013,7733,255.28,1232794.86
477633464,6/7/2015,1211,437.2,318892.63
849431836,11/28/2014,4611,421.89,1681585.59
