Order ID,Region,Country
747040116,Sub-Saharan Africa,Swaziland
822962939,Central America and the Caribbean,Saint Vincent and the Grenadines
651432454,Sub-Saharan Africa,Kenya
651247489,Europe,Bulgaria
491671931,Sub-Saharan Africa,Equatorial Guinea
171441495,Middle East and North Africa,Iran
600876891,Asia,Sri Lanka
300339448,Asia,Indonesia
560502994,Sub-Saharan Africa,Rwanda
492353856,Europe,Cyprus
177190864,Central America and the Caribbean,Nicaragua
216625344,Sub-Saharan Africa,Namibia
382581126,Europe,Ireland
967294538,Central America and the Caribbean,Honduras
533314406,Europe,Andorra
863502061,Australia and Oceania,Solomon Islands
211031329,Sub-Saharan Africa,Eritrea
949388539,Europe,Russia
694094598,Sub-Saharan Africa,Tanzania
298978602,Europe,France
691760861,Europe,Belarus
997490203,Central America and the Caribbean,Dominica
861527955,Australia and Oceania,Samoa 
899547946,Central America and the Caribbean,El Salvador
447536504,Europe,Serbia
711792457,Asia,South Korea
718927133,Central America and the Caribbean,Nicaragua
465864360,Sub-Saharan Africa,Tanzania
469840466,Europe,Poland
418404281,Europe,Armenia
519417130,Middle East and North Africa,United Arab Emirates
151052844,Central America and the Caribbean,Saint Vincent and the Grenadines
111797749,Central America and the Caribbean,Guatemala
370450675,Sub-Saharan Africa,Botswana
516122949,Europe,Austria
208238399,Europe,Albania
526533353,Europe,Georgia
962169587,Asia,Singapore
890546023,Middle East and North Africa,Bahrain
167172276,Asia,Myanmar
223347175,Central America and the Caribbean,Antigua and Barbuda 
310682046,Asia,Taiwan
651100718,Sub-Saharan Africa,Djibouti
186839520,Middle East and North Africa,Saudi Arabia
630447280,Sub-Saharan Africa,Seychelles 
614785325,Sub-Saharan Africa,Equatorial Guinea
643027484,Europe,Iceland
838660085,Middle East and North Africa,Israel
495481956,Australia and Oceania,Nauru
219451320,Europe,Ukraine
575758969,Europe,France
971576201,Middle East and North Africa,Saudi Arabia
602264344,Europe,Malta
533497226,North America,United States of America
551261174,Asia,Uzbekistan
511855018,Asia,Tajikistan
791890084,Europe,Belgium
938290202,Sub-Saharan Africa,South Sudan
118291699,Australia and Oceania,Nauru
269443404,Asia,Bangladesh
249606645,Europe,Liechtenstein
786955249,Australia and Oceania,Australia
429975545,Middle East and North Africa,Lebanon
497466361,Europe,Belgium
128539025,Middle East and North Africa,Afghanistan
332617366,Asia,Malaysia
839437711,Europe,Belarus
549048888,Europe,Luxembourg
681812226,Australia and Oceania,Fiji
728401553,Sub-Saharan Africa,Ethiopia
677315986,Sub-Saharan Africa,Ethiopia
362551248,Middle East and North Africa,Egypt
427432811,Europe,Finland
264197003,Central America and the Caribbean,Haiti
235392653,Sub-Saharan Africa,Comoros
323881089,Middle East and North Africa,United Arab Emirates
582836139,Europe,Andorra
685744130,Sub-Saharan Africa,Angola
376403892,Sub-Saharan Africa,Comoros
818926751,Central America and the Caribbean,Haiti
417569577,Middle East and North Africa,Iran
453474700,Middle East and North Africa,Algeria
300813233,Central America and the Caribbean,Saint Kitts and Nevis 
575259006,Sub-Saharan Africa,Ghana
612798345,Central America and the Caribbean,The Bahamas
719730079,Europe,Netherlands
822665536,Sub-Saharan Africa,Djibouti
918528544,Asia,Thailand
624555432,Middle East and North Africa,Oman
528295028,Australia and Oceania,Tonga
837608659,Europe,Bulgaria
930670154,Europe,Norway
705965840,Central America and the Caribbean,Barbados
132294547,Middle East and North Africa,Jordan
598767602,Sub-Saharan Africa,Guinea-Bissau
864808833,Asia,Uzbekistan
210154569,Australia and Oceania,Vanuatu
684853637,Europe,Portugal
359267365,North America,Canada
974069583,Central America and the Caribbean,Dominican Republic
290246617,Australia and Oceania,East Timor
639097297,Middle East and North Africa,Libya
372232949,Australia and Oceania,Tuvalu
611577403,Middle East and North Africa,Qatar
299366986,Sub-Saharan Africa,Ghana
248150527,Sub-Saharan Africa,Namibia
890789353,Central America and the Caribbean,Antigua and Barbuda 
930457293,Europe,Montenegro
490640676,Sub-Saharan Africa,Uganda
665138328,Sub-Saharan Africa,Equatorial Guinea
368061578,Central America and the Caribbean,Jamaica
383834254,Central America and the Caribbean,Saint Lucia
217192685,Sub-Saharan Africa,Ghana
343185698,Europe,Estonia
857174623,Central America and the Caribbean,Honduras
124833285,Middle East and North Africa,Syria
632148015,Sub-Saharan Africa,Eritrea
435417640,Asia,Indonesia
811253488,Australia and Oceania,Kiribati
406579387,Central America and the Caribbean,Saint Kitts and Nevis 
188631665,Middle East and North Africa,Tunisia 
294959151,Middle East and North Africa,Somalia
483423173,Australia and Oceania,Solomon Islands
582197558,Middle East and North Africa,Tunisia 
939768636,Sub-Saharan Africa,Cameroon
174935233,Europe,France
126808679,Middle East and North Africa,Egypt
904812800,Europe,Romania
438683927,Europe,Romania
328470885,Sub-Saharan Africa,Kenya
894535005,Sub-Saharan Africa,Tanzania
727550113,Sub-Saharan Africa,Comoros
738502538,Australia and Oceania,Vanuatu
108691108,Australia and Oceania,Fiji
339727151,Central America and the Caribbean,Costa Rica
303534495,Europe,Iceland
292349469,Sub-Saharan Africa,Burkina Faso
668720901,Middle East and North Africa,Morocco
515510118,Central America and the Caribbean,Guatemala
785890948,Sub-Saharan Africa,South Africa
253349721,Sub-Saharan Africa,Zimbabwe
461685264,Asia,India
775008904,Europe,Liechtenstein
627744472,Central America and the Caribbean,Guatemala
640709197,Sub-Saharan Africa,Lesotho
471348512,Europe,Greece
982220065,Australia and Oceania,Tuvalu
609310185,Sub-Saharan Africa,Cape Verde
558917701,Sub-Saharan Africa,Tanzania
302442729,Europe,Malta
610520398,Asia,Kazakhstan
987050187,Europe,Macedonia
641537463,Europe,Bulgaria
231383931,Central America and the Caribbean,Cuba
625388419,Sub-Saharan Africa,Guinea-Bissau
512662255,Europe,Czech Republic
452629268,Asia,Laos
625025784,Sub-Saharan Africa,Chad
379900634,Europe,Germany
487615144,Asia,China
888843142,Asia,Myanmar
244570958,Sub-Saharan Africa,Namibia
886097419,Australia and Oceania,Australia
265033853,Australia and Oceania,Australia
403304088,Sub-Saharan Africa,Lesotho
243144452,Europe,Georgia
597103774,Sub-Saharan Africa,Seychelles 
998043382,Europe,Malta
149137103,Central America and the Caribbean,Belize
873871266,Sub-Saharan Africa,Cameroon
666044700,Central America and the Caribbean,Dominica
239768731,Australia and Oceania,Marshall Islands
379467189,Sub-Saharan Africa,Niger
446045196,Europe,Spain
943334901,Sub-Saharan Africa,South Sudan
544284856,Europe,Lithuania
190230262,Asia,Brunei
661866891,Central America and the Caribbean,Panama
606118571,Europe,Romania
990221631,Central America and the Caribbean,Guatemala
151724898,North America,Canada
548489701,Central America and the Caribbean,Jamaica
208689868,Central America and the Caribbean,Saint Kitts and Nevis 
380811727,Middle East and North Africa,Somalia
583654105,Europe,Portugal
856328332,Middle East and North Africa,Tunisia 
408258235,Australia and Oceania,East Timor
769180142,Sub-Saharan Africa,Comoros
839142882,Middle East and North Africa,Libya
938507783,Australia and Oceania,Australia
557948672,Sub-Saharan Africa,Djibouti
608451879,Europe,Moldova 
271316230,Middle East and North Africa,Iran
148153054,Asia,Japan
151751935,Sub-Saharan Africa,Madagascar
933299148,Sub-Saharan Africa,Guinea-Bissau
538389146,Asia,Brunei
820195758,Europe,Vatican City
552205312,Middle East and North Africa,Qatar
378216636,Europe,Lithuania
539002406,Europe,Denmark
262937009,Asia,Tajikistan
659193694,Europe,Serbia
473133790,Middle East and North Africa,Algeria
437072026,Sub-Saharan Africa,Swaziland
229355323,Europe,Liechtenstein
523892343,Asia,Turkmenistan
417606914,Sub-Saharan Africa,Kenya
427735364,Australia and Oceania,Fiji
241826522,Central America and the Caribbean,Cuba
967741715,Central America and the Caribbean,Dominican Republic
183654773,Middle East and North Africa,Saudi Arabia
488052022,Sub-Saharan Africa,Angola
257806909,Australia and Oceania,Kiribati
771699702,Asia,South Korea
871147000,Europe,San Marino
806197631,Europe,Cyprus
447212922,Central America and the Caribbean,Cuba
634866702,Central America and the Caribbean,Saint Lucia
930145299,Sub-Saharan Africa,Liberia
964347541,Sub-Saharan Africa,Central African Republic
889084756,Australia and Oceania,Australia
918171918,Asia,Bhutan
936547410,Europe,Greece
999066913,Sub-Saharan Africa,Gabon
188351857,North America,Canada
498201072,Europe,Slovenia
842725884,Europe,Cyprus
206350123,Asia,Nepal
793810117,Sub-Saharan Africa,Guinea-Bissau
380154693,Sub-Saharan Africa,Cote d'Ivoire
860745179,Middle East and North Africa,Kuwait
601255404,Sub-Saharan Africa,Mozambique
287671697,Asia,Uzbekistan
676292884,Asia,South Korea
343730294,Europe,Latvia
636907756,Europe,Georgia
723061597,Asia,China
739740645,Sub-Saharan Africa,Tanzania
444806230,Europe,Czech Republic
566432178,Asia,Nepal
553104817,Sub-Saharan Africa,Sao Tome and Principe
823622977,Central America and the Caribbean,Saint Kitts and Nevis 
517097985,Europe,Latvia
281064879,Sub-Saharan Africa,Central African Republic
813730561,Asia,Bhutan
219597232,Sub-Saharan Africa,Mauritius 
309651219,Australia and Oceania,Australia
265191352,Europe,Serbia
687828958,Central America and the Caribbean,Barbados
449487864,Central America and the Caribbean,Honduras
742404401,Australia and Oceania,Tonga
129127395,Europe,Latvia
392518174,Europe,Serbia
685750567,Middle East and North Africa,Tunisia 
682310903,Central America and the Caribbean,Guatemala
125998008,Sub-Saharan Africa,Rwanda
180923211,Middle East and North Africa,Azerbaijan
281510341,Asia,Taiwan
382495725,Middle East and North Africa,Jordan
508928191,Middle East and North Africa,Somalia
306169068,Asia,Bhutan
389892184,Central America and the Caribbean,Panama
996083867,Middle East and North Africa,Afghanistan
631042945,Australia and Oceania,Samoa 
121380746,Europe,Malta
364021098,Middle East and North Africa,Kuwait
976200330,Sub-Saharan Africa,Sudan
745467269,Europe,Russia
779683244,Sub-Saharan Africa,Namibia
457022082,Middle East and North Africa,Oman
575970113,Sub-Saharan Africa,Malawi
205326163,Asia,Tajikistan
734201562,Central America and the Caribbean,Haiti
922020137,Asia,Singapore
948518216,Europe,Bulgaria
163744628,Europe,Finland
238060700,Middle East and North Africa,Kuwait
212140262,Middle East and North Africa,United Arab Emirates
546969640,Sub-Saharan Africa,Mauritius 
873847663,North America,Greenland
444385659,Australia and Oceania,Samoa 
380507457,Asia,Nepal
788760268,Asia,Sri Lanka
706301438,Europe,Greece
780246722,Asia,Bhutan
234082448,Europe,Montenegro
161607444,Europe,Romania
376933038,Sub-Saharan Africa,Ghana
764483058,Europe,Lithuania
828993833,Europe,Iceland
145514190,Asia,Brunei
609405457,Central America and the Caribbean,Cuba
586341464,Sub-Saharan Africa,Chad
993605506,Middle East and North Africa,Bahrain
756843698,Middle East and North Africa,Oman
498946940,Europe,Bosnia and Herzegovina
287151563,Europe,Switzerland
259006392,Europe,Croatia
172372758,Asia,Nepal
755424487,Central America and the Caribbean,Haiti
556647908,Europe,United Kingdom
894841849,Sub-Saharan Africa,South Africa
909117639,Central America and the Caribbean,Grenada
708899104,Asia,India
923922574,Europe,Ireland
454236876,Middle East and North Africa,Tunisia 
520203340,Middle East and North Africa,Algeria
612495791,Australia and Oceania,Papua New Guinea
742100560,Europe,San Marino
990316474,Sub-Saharan Africa,Senegal
719339549,Sub-Saharan Africa,Niger
264306867,Middle East and North Africa,Saudi Arabia
956205642,Asia,Mongolia
977897202,Asia,Brunei
382555377,Asia,India
643666493,Asia,Kazakhstan
605029380,Europe,France
530755364,Asia,Turkmenistan
755268275,Australia and Oceania,Palau
333304440,Europe,Cyprus
189912688,Asia,South Korea
486345708,Europe,Russia
863980567,Central America and the Caribbean,Haiti
450119149,Sub-Saharan Africa,Kenya
141685283,Sub-Saharan Africa,Burkina Faso
455915296,Sub-Saharan Africa,Togo
422874772,Asia,Thailand
561639392,Middle East and North Africa,Yemen
495138204,Asia,Bhutan
192170035,Sub-Saharan Africa,Tanzania
141846215,Europe,Georgia
903590571,Middle East and North Africa,Oman
857139432,Middle East and North Africa,Libya
252541625,Europe,Moldova 
760158479,Sub-Saharan Africa,South Sudan
520663821,Australia and Oceania,Marshall Islands
895043981,Sub-Saharan Africa,Uganda
614597785,Europe,Montenegro
730936563,Asia,Philippines
565984141,Sub-Saharan Africa,Nigeria
861976850,Europe,Sweden
631463515,Europe,Czech Republic
307305467,Europe,Moldova 
392676532,Europe,Cyprus
111063039,Europe,Luxembourg
642390191,Middle East and North Africa,Yemen
253865993,Sub-Saharan Africa,Liberia
695427548,Asia,Indonesia
402677524,Central America and the Caribbean,Trinidad and Tobago
168195378,Sub-Saharan Africa,Kenya
101207101,Asia,Singapore
582491528,Asia,South Korea
509522140,Sub-Saharan Africa,Madagascar
631189286,Australia and Oceania,Australia
775666797,Middle East and North Africa,Jordan
797310721,Middle East and North Africa,Iran
232387292,Sub-Saharan Africa,South Africa
606094539,Sub-Saharan Africa,Burkina Faso
748168790,Sub-Saharan Africa,Mali
458658874,Sub-Saharan Africa,Sierra Leone
957926118,Europe,Greece
836644351,Middle East and North Africa,Iraq
105799901,Asia,Philippines
360930764,Sub-Saharan Africa,Mali
820441234,Asia,Sri Lanka
517459332,North America,Mexico
714533889,Sub-Saharan Africa,Niger
494526231,Central America and the Caribbean,Guatemala
436272084,North America,United States of America
915310752,Sub-Saharan Africa,Zimbabwe
711837518,Middle East and North Africa,Egypt
160276210,Sub-Saharan Africa,South Sudan
115363156,Europe,Ukraine
602147185,Australia and Oceania,Kiribati
365989625,Sub-Saharan Africa,Tanzania
922564303,Europe,Vatican City
707857549,Sub-Saharan Africa,Senegal
928168189,Europe,Bulgaria
610107553,Middle East and North Africa,Kuwait
650599467,Middle East and North Africa,Pakistan
666880261,Australia and Oceania,Samoa 
346498763,Europe,Monaco
497506701,Europe,Ireland
245556294,Europe,Andorra
910263907,Sub-Saharan Africa,Democratic Republic of the Congo
280740869,Middle East and North Africa,Algeria
716411006,Europe,Latvia
597010648,Middle East and North Africa,Egypt
172588622,Central America and the Caribbean,Costa Rica
213506257,Central America and the Caribbean,Honduras
660437381,Sub-Saharan Africa,Burundi
174368321,Asia,South Korea
186597907,Europe,Liechtenstein
848737466,Europe,Armenia
582710826,Central America and the Caribbean,Saint Vincent and the Grenadines
130754315,Europe,France
736356341,Sub-Saharan Africa,Central African Republic
719293630,Europe,Netherlands
782170188,Central America and the Caribbean,El Salvador
739097344,Sub-Saharan Africa,Niger
474498927,Middle East and North Africa,Saudi Arabia
393111264,Sub-Saharan Africa,The Gambia
969983184,Sub-Saharan Africa,Kenya
500476014,North America,Canada
950263583,Sub-Saharan Africa,Angola
305332219,Sub-Saharan Africa,Central African Republic
221980750,Central America and the Caribbean,The Bahamas
176820504,Asia,South Korea
616775310,Europe,Kosovo
709081494,Sub-Saharan Africa,Angola
591287887,Europe,Finland
921255815,Sub-Saharan Africa,Mauritania
627159106,Sub-Saharan Africa,Niger
957484090,Asia,South Korea
531029593,North America,Greenland
286906945,Middle East and North Africa,Lebanon
334539973,Europe,Italy
403665006,Europe,Belarus
326898896,Central America and the Caribbean,Saint Kitts and Nevis 
892042911,Europe,Poland
200749242,Sub-Saharan Africa,Kenya
134316718,Sub-Saharan Africa,Kenya
394356667,Europe,United Kingdom
752792918,Europe,Norway
601861798,Sub-Saharan Africa,Zimbabwe
304112136,Central America and the Caribbean,Saint Lucia
742405259,Middle East and North Africa,United Arab Emirates
169914996,Sub-Saharan Africa,Lesotho
960127675,Asia,Sri Lanka
156842124,North America,Mexico
724169671,Middle East and North Africa,Yemen
296534144,Sub-Saharan Africa,Sao Tome and Principe
628671872,Sub-Saharan Africa,Guinea
845631682,Sub-Saharan Africa,Sudan
592774903,Australia and Oceania,Kiribati
485775363,Asia,Laos
760619390,Europe,Bosnia and Herzegovina
823605811,Asia,Malaysia
601345956,Sub-Saharan Africa,Burkina Faso
709095227,Asia,Taiwan
103007829,Sub-Saharan Africa,Uganda
264624011,Central America and the Caribbean,Antigua and Barbuda 
559607779,Central America and the Caribbean,Honduras
250885522,Asia,Cambodia
360481441,Central America and the Caribbean,Panama
168131864,Middle East and North Africa,Jordan
823885619,Sub-Saharan Africa,Lesotho
398104035,Europe,Malta
631460940,Europe,Slovenia
184942662,Middle East and North Africa,Yemen
489848029,Europe,Moldova 
797788369,Europe,Vatican City
430687510,Europe,United Kingdom
130781781,Middle East and North Africa,Tunisia 
710620009,Australia and Oceania,Federated States of Micronesia
803063523,Sub-Saharan Africa,Equatorial Guinea
911286151,Asia,Uzbekistan
258774220,North America,Mexico
839326560,Sub-Saharan Africa,The Gambia
667054498,Europe,Portugal
526381862,Sub-Saharan Africa,Equatorial Guinea
822044980,North America,United States of America
229092681,Middle East and North Africa,Turkey
642886292,Asia,Singapore
429099643,Sub-Saharan Africa,Djibouti
273719060,Sub-Saharan Africa,Burkina Faso
933043372,Sub-Saharan Africa,Sao Tome and Principe
983683907,Asia,Laos
872564494,North America,Canada
666921460,Europe,Denmark
504303634,Australia and Oceania,Nauru
142572343,Sub-Saharan Africa,Ghana
309901416,North America,Greenland
454777181,Australia and Oceania,Australia
995998466,Australia and Oceania,Palau
172676599,Central America and the Caribbean,El Salvador
794235408,Middle East and North Africa,Algeria
790411221,Sub-Saharan Africa,Sao Tome and Principe
861252868,Europe,Austria
427121675,Australia and Oceania,Samoa 
778691470,Sub-Saharan Africa,Liberia
126948583,Europe,Vatican City
353191840,Europe,Estonia
259032571,Europe,Belgium
516394603,Sub-Saharan Africa,Senegal
517514264,Europe,Georgia
624940383,Europe,United Kingdom
821534287,Australia and Oceania,Solomon Islands
260469806,Sub-Saharan Africa,Gabon
415233266,Sub-Saharan Africa,Equatorial Guinea
129623496,Middle East and North Africa,Saudi Arabia
567751824,Europe,Malta
264042079,Sub-Saharan Africa,Swaziland
973230588,Asia,Myanmar
920366179,Sub-Saharan Africa,Swaziland
650810182,Asia,Indonesia
780236423,Sub-Saharan Africa,Benin
644631230,Sub-Saharan Africa,Mauritania
550293433,Sub-Saharan Africa,Tanzania
423834359,Middle East and North Africa,Pakistan
262177836,Europe,Spain
582560193,Europe,Croatia
172530257,Central America and the Caribbean,Trinidad and Tobago
139949357,Europe,Kosovo
140142476,Australia and Oceania,Vanuatu
940201652,Central America and the Caribbean,Costa Rica
952280175,Australia and Oceania,Marshall Islands
470503079,Europe,Albania
433734500,Europe,Germany
926767003,North America,Mexico
624348151,Europe,Ukraine
578089272,Sub-Saharan Africa,Nigeria
109914195,Europe,Poland
862059247,Middle East and North Africa,Oman
947073256,Europe,Georgia
917465960,Central America and the Caribbean,Panama
727732932,Australia and Oceania,Solomon Islands
426261651,Middle East and North Africa,Algeria
409514796,Europe,Bosnia and Herzegovina
182228696,Europe,Latvia
219452178,Sub-Saharan Africa,Liberia
616546571,Sub-Saharan Africa,Equatorial Guinea
639185702,Sub-Saharan Africa,Sierra Leone
973355901,Sub-Saharan Africa,Republic of the Congo
575355994,Middle East and North Africa,Libya
721797311,Asia,Vietnam
959603679,Sub-Saharan Africa,Djibouti
456011426,Asia,Kyrgyzstan
248569381,Central America and the Caribbean,Jamaica
995138871,Sub-Saharan Africa,Kenya
723893725,Europe,Bosnia and Herzegovina
683320271,Sub-Saharan Africa,Rwanda
392217338,Europe,Norway
789696252,Asia,South Korea
185180842,Australia and Oceania,Tonga
108407437,Europe,Romania
359424865,Asia,Nepal
358594453,Europe,Iceland
496590030,Middle East and North Africa,Jordan
784397923,Europe,Denmark
854958474,Asia,Vietnam
111246287,Europe,Cyprus
264416730,Sub-Saharan Africa,Sao Tome and Principe
777018630,Europe,Poland
182274615,Sub-Saharan Africa,Lesotho
601588857,Europe,Moldova 
833654868,Australia and Oceania,Tonga
242583978,Central America and the Caribbean,Saint Lucia
962800014,Australia and Oceania,Tonga
249039304,Europe,Russia
540095460,Middle East and North Africa,Lebanon
905947482,Europe,Denmark
359893071,Europe,Italy
108231055,Sub-Saharan Africa,Kenya
977572762,Sub-Saharan Africa,Namibia
264842021,Middle East and North Africa,Qatar
287275159,Central America and the Caribbean,Cuba
732421004,Sub-Saharan Africa,Senegal
908140885,Australia and Oceania,Kiribati
192608630,Asia,Mongolia
284310567,Europe,Poland
252045524,Central America and the Caribbean,Dominican Republic
584924829,Australia and Oceania,Fiji
942372310,Europe,Bosnia and Herzegovina
604124295,Europe,Macedonia
720229613,Europe,Kosovo
261049592,Middle East and North Africa,Oman
967258059,Europe,Austria
599841344,Sub-Saharan Africa,Sudan
590098273,Sub-Saharan Africa,Benin
189640176,Middle East and North Africa,Libya
520390880,Europe,Poland
524586713,Middle East and North Africa,Tunisia 
114776504,Sub-Saharan Africa,Mozambique
623821580,Europe,Bosnia and Herzegovina
754895770,Middle East and North Africa,Lebanon
447389304,Middle East and North Africa,United Arab Emirates
916718804,Sub-Saharan Africa,Zambia
123897731,Australia and Oceania,Kiribati
273662412,Europe,Bulgaria
941061675,Europe,Kosovo
421456849,Europe,Moldova 
680521762,Asia,Kyrgyzstan
604242742,Sub-Saharan Africa,Mozambique
948918616,Central America and the Caribbean,Jamaica
291160714,Europe,Andorra
877892863,Australia and Oceania,Vanuatu
976351392,Sub-Saharan Africa,Seychelles 
724085128,Europe,Georgia
778955399,Sub-Saharan Africa,Seychelles 
969136035,Asia,Turkmenistan
743113362,Sub-Saharan Africa,Namibia
519686210,Asia,Bangladesh
337965905,Central America and the Caribbean,Costa Rica
307376277,Sub-Saharan Africa,Sudan
157653653,Asia,Vietnam
588846862,Australia and Oceania,New Zealand
121317231,Sub-Saharan Africa,Niger
945738589,Central America and the Caribbean,Trinidad and Tobago
373097264,Middle East and North Africa,Lebanon
284692084,Central America and the Caribbean,Saint Lucia
382134377,Asia,Kazakhstan
437347972,Sub-Saharan Africa,Sao Tome and Principe
742569196,Europe,Luxembourg
760346877,Europe,Poland
473542344,Central America and the Caribbean,Guatemala
835329425,Sub-Saharan Africa,Sudan
619194447,Middle East and North Africa,Iraq
468936240,Sub-Saharan Africa,Malawi
648666131,Australia and Oceania,Fiji
592807948,Middle East and North Africa,Afghanistan
256098020,Sub-Saharan Africa,Zimbabwe
563585174,Asia,Nepal
260630738,Europe,Moldova 
862908542,Asia,Kyrgyzstan
806404912,Asia,China
397418677,Sub-Saharan Africa,Djibouti
462561166,Europe,Spain
998756206,Asia,China
723240125,Sub-Saharan Africa,Uganda
223561751,Asia,Tajikistan
607582414,North America,United States of America
353475940,Europe,Netherlands
259728658,Australia and Oceania,Papua New Guinea
295139396,Sub-Saharan Africa,Botswana
948819482,Australia and Oceania,Solomon Islands
980192744,Sub-Saharan Africa,Djibouti
568995511,Central America and the Caribbean,Nicaragua
865276610,Sub-Saharan Africa,Liberia
839397370,Middle East and North Africa,Morocco
104165685,Europe,Armenia
387098395,Sub-Saharan Africa,Sudan
532441079,Central America and the Caribbean,Saint Kitts and Nevis 
762117564,Europe,Ukraine
918364179,Europe,Finland
913729751,Europe,Georgia
281075608,Sub-Saharan Africa,Burkina Faso
423575580,Sub-Saharan Africa,Namibia
564715993,Middle East and North Africa,Libya
338425958,Sub-Saharan Africa,Cote d'Ivoire
569530665,Central America and the Caribbean,Nicaragua
196346127,Europe,Armenia
593921172,Asia,South Korea
957617127,Middle East and North Africa,Jordan
553107821,Europe,Cyprus
966379582,Australia and Oceania,Tonga
253731238,Asia,Singapore
591774117,Europe,San Marino
627432048,Europe,Cyprus
427941358,Sub-Saharan Africa,Republic of the Congo
130850875,Middle East and North Africa,Algeria
394021928,Asia,Bangladesh
145628345,Asia,China
634156453,Sub-Saharan Africa,South Sudan
478405082,Central America and the Caribbean,Haiti
617485558,Middle East and North Africa,Azerbaijan
260821712,Sub-Saharan Africa,Nigeria
649518859,Sub-Saharan Africa,Swaziland
615290009,Europe,Germany
326137149,Middle East and North Africa,Iraq
640560281,Asia,Bhutan
594699656,Europe,Montenegro
151971662,Asia,Indonesia
574925124,Europe,Ukraine
419634234,Asia,Japan
468050038,Australia and Oceania,Vanuatu
835467612,Sub-Saharan Africa,Burundi
885998284,Europe,Armenia
954065883,Europe,Hungary
132069671,Europe,Austria
712416017,Sub-Saharan Africa,Republic of the Congo
651119601,Sub-Saharan Africa,Sao Tome and Principe
184166753,Sub-Saharan Africa,Democratic Republic of the Congo
517856299,Sub-Saharan Africa,Eritrea
678799569,Middle East and North Africa,Qatar
663920390,Sub-Saharan Africa,Sudan
990455090,Europe,Belarus
445952498,Europe,Norway
138273942,Middle East and North Africa,Oman
345593249,Sub-Saharan Africa,Sierra Leone
966396749,Central America and the Caribbean,Antigua and Barbuda 
169483268,Sub-Saharan Africa,Mauritius 
243964135,Asia,Nepal
849263179,Middle East and North Africa,Oman
365116727,Sub-Saharan Africa,Togo
841573607,Middle East and North Africa,Tunisia 
628055179,Europe,Estonia
339740025,Sub-Saharan Africa,Ethiopia
915348517,Middle East and North Africa,Azerbaijan
706491982,Asia,Uzbekistan
835094249,Central America and the Caribbean,Panama
243391644,Europe,Slovenia
643932998,Australia and Oceania,Federated States of Micronesia
669579637,Asia,Taiwan
823505389,Europe,Ukraine
329196584,Central America and the Caribbean,Antigua and Barbuda 
280452048,Asia,Cambodia
491383111,Central America and the Caribbean,Grenada
846413600,Europe,Ireland
850279843,Europe,Cyprus
978030669,Sub-Saharan Africa,Kenya
259766423,Middle East and North Africa,Oman
723637521,Sub-Saharan Africa,Eritrea
208221232,Sub-Saharan Africa,Comoros
610781323,Central America and the Caribbean,Panama
740338456,Middle East and North Africa,Lebanon
953370654,Australia and Oceania,Solomon Islands
356449544,Australia and Oceania,Tuvalu
268373954,Europe,Austria
728255212,Sub-Saharan Africa,Malawi
945517146,Sub-Saharan Africa,Seychelles 
649896085,Sub-Saharan Africa,Burundi
541440856,Sub-Saharan Africa,South Sudan
940512788,Australia and Oceania,Marshall Islands
437785708,Sub-Saharan Africa,Ghana
844245946,Asia,Thailand
441192328,Middle East and North Africa,Kuwait
583301341,Asia,Nepal
350550401,Europe,Serbia
735189044,Middle East and North Africa,Turkey
148155629,Sub-Saharan Africa,South Africa
133248984,Central America and the Caribbean,Jamaica
954580438,Sub-Saharan Africa,Cape Verde
246573817,Central America and the Caribbean,Trinidad and Tobago
431804168,North America,Mexico
995451295,Asia,Laos
270580661,Sub-Saharan Africa,Chad
293178594,Europe,San Marino
469543921,Sub-Saharan Africa,Mauritania
726287972,Asia,Cambodia
160334575,Sub-Saharan Africa,Malawi
188920056,Sub-Saharan Africa,Eritrea
499593245,Sub-Saharan Africa,Nigeria
400215470,Australia and Oceania,Nauru
168960559,Europe,Georgia
604314839,Middle East and North Africa,Kuwait
775077140,Asia,China
549583613,Sub-Saharan Africa,Guinea
892487943,Middle East and North Africa,Saudi Arabia
649120604,Sub-Saharan Africa,Guinea-Bissau
589842927,Europe,Italy
655328738,Europe,Poland
406564366,Europe,Albania
374848639,Europe,Spain
711792886,Sub-Saharan Africa,Central African Republic
739320933,Sub-Saharan Africa,Mauritius 
299669110,Sub-Saharan Africa,Comoros
205386245,Central America and the Caribbean,Grenada
889333665,Central America and the Caribbean,Haiti
154685199,Middle East and North Africa,Yemen
824927175,Australia and Oceania,New Zealand
393858420,Europe,Slovakia
475590264,North America,Mexico
954546535,Middle East and North Africa,Lebanon
692029941,Asia,India
284403264,Europe,Sweden
157106482,Middle East and North Africa,Tunisia 
686750924,Asia,Laos
520260417,Middle East and North Africa,Azerbaijan
624871289,Central America and the Caribbean,Honduras
238132369,Australia and Oceania,Fiji
917904984,Europe,Romania
692362964,Australia and Oceania,Vanuatu
809992635,Middle East and North Africa,Bahrain
789592826,Asia,China
670274865,Europe,Switzerland
561462581,Australia and Oceania,Federated States of Micronesia
192892301,Central America and the Caribbean,Antigua and Barbuda 
264612853,Australia and Oceania,Fiji
380684268,Europe,Luxembourg
826695287,Middle East and North Africa,Israel
716317451,Asia,Laos
651162087,Asia,Thailand
403153026,Sub-Saharan Africa,Mauritania
264526593,Europe,Romania
597831618,Sub-Saharan Africa,Namibia
